season,celebrity_name,results,placement,week,judge_total,has_score,eliminated_week_actual,celebrity_key,fan_vote_est,judge_norm,fan_norm,w_judge,w_fan,combined_score,combined_rank,rank_volatility,adjusted_score,adjusted_rank
7,Lance Bass,3rd Place,3,8,25.0,True,,lance bass,2579.51878,0.2857142857142041,0.610102431505532,0.606320924601513,0.39367907539848696,0.41341911101956363,3,1.8929694486000912,0.3566300275615609,1754
7,Lance Bass,3rd Place,3,9,28.5,True,,lance bass,2640.749859,0.9999999999998181,0.47566228027210544,0.606320924601513,0.39367907539848696,0.7935792113008612,1,0.8164965809277263,0.7690843138730294,711
7,Lance Bass,3rd Place,3,10,27.5,True,,lance bass,2956.993975,0.0,0.2968699420424526,0.606320924601513,0.39367907539848696,0.11687148429687515,2,0.8164965809277263,0.09237658686904336,2398
7,Maurice Greene,Eliminated Week 8,5,1,19.5,True,8.0,maurice greene,989.8329633,0.599999999999952,0.5350334218847612,0.3158951622462604,0.6841048377537396,0.5555560496190438,6,0.0,0.5555560496190438,1228
7,Maurice Greene,Eliminated Week 8,5,2,19.0,True,8.0,maurice greene,1125.188468,0.44444444444439507,0.5540504699932377,0.38766516101219417,0.6123348389878058,0.511560032450939,7,0.7071067811865476,0.49034682901534254,1401
7,Maurice Greene,Eliminated Week 8,5,3,24.0,True,8.0,maurice greene,1119.258895,0.6666666666666111,0.41912176647606314,0.3990060213503023,0.6009939786496977,0.5178936722066514,3,2.0816659994661326,0.4554436922226674,1505
7,Maurice Greene,Eliminated Week 8,5,4,20.0,True,8.0,maurice greene,1095.033616,0.24999999999996875,0.3792306918336725,0.4038461884099013,0.5961538115900988,0.3270413695110567,7,1.8929694486000912,0.27025228605305396,1959
7,Maurice Greene,Eliminated Week 8,5,5,27.0,True,8.0,maurice greene,1233.374582,0.7499999999999063,0.45098263907292785,0.5748384741082209,0.42516152589177914,0.6228693225600593,3,2.309401076758503,0.5535872902573042,1237
7,Maurice Greene,Eliminated Week 8,5,6,21.0,True,8.0,maurice greene,1146.632939,0.4999999999999583,0.2764632319371201,0.4524014803354858,0.5475985196645142,0.37759159671815823,6,2.0615528128088303,0.3157450123338933,1856
7,Maurice Greene,Eliminated Week 8,5,7,25.0,True,8.0,maurice greene,1327.778297,0.44444444444439507,0.3654315858828831,0.5268710315524403,0.4731289684475597,0.407061172179094,3,2.0615528128088303,0.34521458779482905,1786
7,Maurice Greene,Eliminated Week 8,5,8,24.0,True,8.0,maurice greene,1.0,0.0,0.0,0.606320924601513,0.39367907539848696,0.0,5,1.5,-0.045,2753
7,Misty May-Treanor,Withdrew,10,1,21.0,True,,misty may treanor,790.4629069,0.7199999999999424,0.42715914234915114,0.3158951622462604,0.6841048377537396,0.5196661525890819,7,0.0,0.5196661525890819,1327
7,Misty May-Treanor,Withdrew,10,2,21.0,True,,misty may treanor,1.0,0.6666666666665926,0.0,0.38766516101219417,0.6123348389878058,0.2584434406747674,8,0.7071067811865476,0.23723023723917094,2034
7,Rocco DiSpirito,Eliminated Week 4,9,1,17.5,True,4.0,rocco dispirito,401.9653778,0.4399999999999648,0.21695259574044387,0.3158951622462604,0.6841048377537396,0.28741219169761245,10,0.0,0.28741219169761245,1928
7,Rocco DiSpirito,Eliminated Week 4,9,2,16.0,True,4.0,rocco dispirito,527.9672382,0.11111111111109877,0.25971307686083506,0.38766516101219417,0.6123348389878058,0.20210527188173497,9,0.7071067811865476,0.18089206844613853,2184
7,Rocco DiSpirito,Eliminated Week 4,9,3,20.0,True,4.0,rocco dispirito,509.6717338,0.33333333333330556,0.07133288995254979,0.3990060213503023,0.6009939786496977,0.17587264445792028,8,1.0,0.14587264445792028,2275
7,Rocco DiSpirito,Eliminated Week 4,9,4,18.0,True,4.0,rocco dispirito,483.1680201,0.0,0.06657350646624453,0.4038461884099013,0.5961538115900988,0.03968804963076977,9,0.816496580927726,0.015193152202937994,2561
7,Susan Lucci,Eliminated Week 7,6,1,18.5,True,7.0,susan lucci,919.2368871,0.5199999999999584,0.49683560524354553,0.3158951622462604,0.6841048377537396,0.504153125483459,8,0.0,0.504153125483459,1371
7,Susan Lucci,Eliminated Week 7,6,2,21.0,True,7.0,susan lucci,1054.174067,0.6666666666665926,0.519051389883177,0.38766516101219417,0.6123348389878058,0.5762766899252794,6,1.4142135623730951,0.5338502830540865,1289
7,Susan Lucci,Eliminated Week 7,6,3,21.0,True,7.0,susan lucci,1049.018977,0.41666666666663194,0.3790476577624958,0.3990060213503023,0.6009939786496977,0.39405786883247673,7,1.0,0.3640578688324767,1734
7,Susan Lucci,Eliminated Week 7,6,4,24.0,True,7.0,susan lucci,1037.223844,0.7499999999999063,0.3496904779021039,0.4038461884099013,0.5961538115900988,0.5113539525854907,3,2.160246899469287,0.44654654560141205,1531
7,Susan Lucci,Eliminated Week 7,6,5,22.0,True,7.0,susan lucci,1195.197039,0.12499999999998437,0.4370117171252207,0.5748384741082209,0.42516152589177914,0.257655377749064,5,1.707825127659933,0.20642062391926602,2110
7,Susan Lucci,Eliminated Week 7,6,6,23.0,True,7.0,susan lucci,1139.238424,0.6666666666666111,0.2736052944546586,0.4524014803354858,0.5475985196645142,0.4514268411060433,4,1.707825127659933,0.40019208727624533,1642
7,Susan Lucci,Eliminated Week 7,6,7,24.0,True,7.0,susan lucci,1.0,0.3333333333332963,0.0,0.5268710315524403,0.4731289684475597,0.17562367718412725,6,1.2909944487358056,0.13689384372205307,2292
7,Ted McGinley,Eliminated Week 1,12,1,18.5,True,1.0,ted mcginley,1.0,0.5199999999999584,0.0,0.3158951622462604,0.6841048377537396,0.16426548436804225,12,0.0,0.16426548436804225,2230
7,Toni Braxton,Eliminated Week 5,8,1,22.5,True,5.0,toni braxton,919.9832411,0.8399999999999328,0.49723943920679115,0.3158951622462604,0.6841048377537396,0.6055158421701599,5,0.0,0.6055158421701599,1094
7,Toni Braxton,Eliminated Week 5,8,2,23.0,True,5.0,toni braxton,1030.747369,0.8888888888887901,0.5075056629817252,0.38766516101219417,0.6123348389878058,0.6553546526603375,3,1.4142135623730951,0.6129282457891447,1070
7,Toni Braxton,Eliminated Week 5,8,3,22.0,True,5.0,toni braxton,978.0374918,0.4999999999999583,0.3385504613597997,0.3990060213503023,0.6009939786496977,0.4029697994214513,6,1.5275252316519465,0.3571440424718929,1752
7,Toni Braxton,Eliminated Week 5,8,4,22.0,True,5.0,toni braxton,907.6611422,0.4999999999999375,0.28348523618753635,0.4038461884099013,0.5961538115900988,0.3709238982876446,6,1.414213562373095,0.32849749141645174,1825
7,Toni Braxton,Eliminated Week 5,8,5,22.0,True,5.0,toni braxton,1.0,0.12499999999998437,0.0,0.5748384741082209,0.42516152589177914,0.07185480926351863,8,2.0615528128088303,0.010008224879253722,2567
7,Warren Sapp,2nd Place,2,1,21.5,True,,warren sapp,1238.364643,0.7599999999999392,0.6695078578834285,0.3158951622462604,0.6841048377537396,0.6980938877993352,2,0.0,0.6980938877993352,885
7,Warren Sapp,2nd Place,2,2,24.0,True,,warren sapp,1371.708697,0.9999999999998889,0.6755466893800839,0.38766516101219417,0.6123348389878058,0.80132593428245,2,0.0,0.80132593428245,622
7,Warren Sapp,2nd Place,2,3,25.0,True,,warren sapp,1364.785591,0.7499999999999375,0.5592025608127964,0.3990060213503023,0.6009939786496977,0.6353318879066838,2,0.0,0.6353318879066838,1017
7,Warren Sapp,2nd Place,2,4,22.0,True,,warren sapp,1352.941646,0.4999999999999375,0.5110191095577457,0.4038461884099013,0.5961538115900988,0.5065690841631538,4,1.0,0.4765690841631538,1435
7,Warren Sapp,2nd Place,2,5,25.0,True,,warren sapp,1522.545677,0.4999999999999375,0.5568036657895502,0.5748384741082209,0.42516152589177914,0.5241507332232959,4,1.1547005383792515,0.4895097170719183,1403
7,Warren Sapp,2nd Place,2,6,25.0,True,,warren sapp,1490.362313,0.8333333333332639,0.4093126563791025,0.4524014803354858,0.5475985196645142,0.6011402383260199,3,0.9574271077563381,0.5724174250933298,1187
7,Warren Sapp,2nd Place,2,7,21.0,True,,warren sapp,1741.758759,0.0,0.47945330081088106,0.5268710315524403,0.4731289684475597,0.22684324563142969,4,0.5000000000000001,0.21184324563142967,2097
7,Warren Sapp,2nd Place,2,8,27.0,True,,warren sapp,1982.823803,0.8571428571426122,0.4689186405793176,0.606320924601513,0.39367907539848696,0.7043071065186723,2,0.9574271077563381,0.6755842932859822,935
7,Warren Sapp,2nd Place,2,9,24.5,True,,warren sapp,1908.736707,0.27272727272722314,0.26484470435903196,0.606320924601513,0.39367907539848696,0.26962407050026826,3,0.816496580927726,0.24512917307243648,2017
7,Warren Sapp,2nd Place,2,10,27.5,True,,warren sapp,2131.976905,0.0,0.0,0.606320924601513,0.39367907539848696,0.0,3,0.816496580927726,-0.02449489742783178,2690
8,Belinda Carlisle,Eliminated Week 2,13,1,17.0,True,2.0,belinda carlisle,488.9749505,0.36363636363633056,0.27548474319645094,0.47454601564054344,0.5254539843594566,0.3173167434484533,9,0.0,0.3173167434484533,1851
8,Belinda Carlisle,Eliminated Week 2,13,2,18.0,True,2.0,belinda carlisle,1.0,0.307692307692284,0.0,0.46614516465949646,0.5338548353405035,0.14342928143368017,12,2.1213203435596424,0.0797896711268909,2429
8,Chuck Wicks,Eliminated Week 8,6,1,20.0,True,8.0,chuck wicks,888.2596972,0.6363636363635785,0.5738001582773677,0.47454601564054344,0.5254539843594566,0.6034894075277936,5,0.0,0.6034894075277936,1102
8,Chuck Wicks,Eliminated Week 8,6,2,20.0,True,8.0,chuck wicks,936.41054,0.46153846153842604,0.6184206378644121,0.46614516465949646,0.5338548353405035,0.5452907699487951,5,0.0,0.5452907699487951,1263
8,Chuck Wicks,Eliminated Week 8,6,3,23.0,True,8.0,chuck wicks,1015.539999,0.7647058823528963,0.6283322465719741,0.425782778190133,0.574217221809867,0.6863977920866644,5,0.0,0.6863977920866644,908
8,Chuck Wicks,Eliminated Week 8,6,4,22.0,True,8.0,chuck wicks,1081.7403,0.5555555555555247,0.6310351632379502,0.44741592612947795,0.5525840738705221,0.5972643846628282,5,0.0,0.5972643846628282,1116
8,Chuck Wicks,Eliminated Week 8,6,5,23.0,True,8.0,chuck wicks,1211.053379,0.45454545454541323,0.6370657726305216,0.4940867480399012,0.5059132519600988,0.546884902216642,5,0.0,0.546884902216642,1258
8,Chuck Wicks,Eliminated Week 8,6,6,23.0,True,8.0,chuck wicks,1196.69354,0.5833333333332847,0.5254256984305071,0.4829351138589596,0.5170648861410404,0.5533913286855832,5,0.0,0.5533913286855832,1238
8,Chuck Wicks,Eliminated Week 8,6,7,27.0,True,8.0,chuck wicks,1198.701716,0.7499999999999063,0.35203276931353983,0.4004351345665301,0.59956486543347,0.5113928308865043,5,0.0,0.5113928308865043,1355
8,Chuck Wicks,Eliminated Week 8,6,8,25.5,True,8.0,chuck wicks,1.0,0.49999999999989997,0.0,0.44506805311342246,0.5549319468865777,0.2225340265566667,6,0.5,0.2075340265566667,2104
8,David Alan Grier,Eliminated Week 5,9,1,19.0,True,5.0,david alan grier,729.5853403,0.5454545454544959,0.455250659373304,0.47454601564054344,0.5254539843594566,0.4980565541084271,6,0.0,0.4980565541084271,1382
8,David Alan Grier,Eliminated Week 5,9,2,17.0,True,5.0,david alan grier,765.9975208,0.23076923076921302,0.5057568143051177,0.46614516465949646,0.5338548353405035,0.37757268189845633,9,2.1213203435596424,0.31393307159166706,1864
8,David Alan Grier,Eliminated Week 5,9,3,24.0,True,5.0,david alan grier,808.6948685,0.8235294117646575,0.5002274250098444,0.425782778190133,0.574217221809867,0.6378838431246984,6,1.7320508075688772,0.585922318897632,1149
8,David Alan Grier,Eliminated Week 5,9,4,22.0,True,5.0,david alan grier,837.557762,0.5555555555555247,0.48845903488714576,0.44741592612947795,0.5525840738705221,0.5184790868220542,7,1.4142135623730951,0.47605267995086137,1437
8,David Alan Grier,Eliminated Week 5,9,5,22.0,True,5.0,david alan grier,1.0,0.36363636363633056,0.0,0.4940867480399012,0.5059132519600988,0.17966790837812954,8,1.2909944487358056,0.14093807491605537,2286
8,Denise Richards,Eliminated Week 3,12,1,18.0,True,3.0,denise richards,601.0675914,0.45454545454541323,0.35923190101794367,0.47454601564054344,0.5254539843594566,0.40446256808094605,7,0.0,0.40446256808094605,1634
8,Denise Richards,Eliminated Week 3,12,2,21.0,True,3.0,denise richards,631.9325699,0.538461538461497,0.4171235042177211,0.46614516465949646,0.5338548353405035,0.4736846421697456,6,0.7071067811865476,0.4524714387341492,1514
8,Denise Richards,Eliminated Week 3,12,3,16.0,True,3.0,denise richards,1.0,0.3529411764705675,0.0,0.425782778190133,0.574217221809867,0.15027627465533222,11,2.6457513110645907,0.0709037353233945,2443
8,Gilles Marini,2nd Place,2,1,24.0,True,,gilles marini,1458.713275,0.9999999999999091,0.9999999999999993,0.47454601564054344,0.5254539843594566,0.9999999999999565,1,0.0,0.9999999999999565,36
8,Gilles Marini,2nd Place,2,2,27.0,True,,gilles marini,1513.57976,0.9999999999999231,0.9999999999999994,0.46614516465949646,0.5338548353405035,0.9999999999999638,1,0.0,0.9999999999999638,18
8,Gilles Marini,2nd Place,2,3,27.0,True,,gilles marini,1615.655311,0.9999999999999413,0.9999999999999994,0.425782778190133,0.574217221809867,0.9999999999999747,1,0.0,0.9999999999999747,6
8,Gilles Marini,2nd Place,2,4,30.0,True,,gilles marini,1713.646716,0.9999999999999445,0.9999999999999994,0.44741592612947795,0.5525840738705221,0.9999999999999749,1,0.0,0.9999999999999749,5
8,Gilles Marini,2nd Place,2,5,29.0,True,,gilles marini,1900.416718,0.9999999999999091,0.9999999999999996,0.4940867480399012,0.5059132519600988,0.9999999999999549,1,0.0,0.9999999999999549,38
8,Gilles Marini,2nd Place,2,6,26.0,True,,gilles marini,1978.87777,0.8333333333332639,0.9999999999999994,0.4829351138589596,0.5170648861410404,0.9195108143568063,1,0.0,0.9195108143568063,307
8,Gilles Marini,2nd Place,2,7,27.0,True,,gilles marini,2119.256694,0.7499999999999063,0.959703975420659,0.4004351345665301,0.59956486543347,0.8757311358039137,2,0.5,0.8607311358039137,475
8,Gilles Marini,2nd Place,2,8,27.5,True,,gilles marini,2578.057912,0.8999999999998199,0.9194825262352635,0.44506805311342246,0.5549319468865777,0.9108114762139236,1,0.5,0.8958114762139235,366
8,Gilles Marini,2nd Place,2,9,28.0,True,,gilles marini,3097.116961,0.9090909090907437,0.8835717930457012,0.45302271381027326,0.5469772861897267,0.8951325322504657,2,0.5773502691896257,0.877812024174777,420
8,Gilles Marini,2nd Place,2,10,30.0,True,,gilles marini,3154.441483,0.9999999999998334,0.7893721373607518,0.45302271381027326,0.5469772861897267,0.884791343297566,1,0.5773502691896257,0.8674708352218773,456
8,Gilles Marini,2nd Place,2,11,29.0,True,,gilles marini,3477.169634,0.3333333333331111,0.6175745346791821,0.45302271381027326,0.5469772861897267,0.48880681426869266,2,0.5773502691896257,0.4714863061930039,1456
8,Holly Madison,Eliminated Week 4,11,1,18.0,True,4.0,holly madison,476.0572152,0.45454545454541323,0.2658335867228473,0.47454601564054344,0.5254539843594566,0.35538605170213083,8,0.0,0.35538605170213083,1759
8,Holly Madison,Eliminated Week 4,11,2,18.0,True,4.0,holly madison,505.6442434,0.307692307692284,0.33363149286091176,0.46614516465949646,0.5338548353405035,0.32154006711934857,10,1.4142135623730951,0.2791136602481557,1944
8,Holly Madison,Eliminated Week 4,11,3,17.0,True,4.0,holly madison,527.4102177,0.4117647058823288,0.3260201815915618,0.425782778190133,0.574217221809867,0.3625287233586759,9,1.0,0.3325287233586759,1818
8,Holly Madison,Eliminated Week 4,11,4,16.0,True,4.0,holly madison,1.0,0.2222222222222099,0.0,0.44741592612947795,0.5525840738705221,0.0994257613621007,10,0.9574271077563381,0.07070294812941055,2445
8,Lawrence Taylor,Eliminated Week 7,7,1,16.0,True,7.0,lawrence taylor,576.167823,0.27272727272724795,0.34062867410518194,0.47454601564054344,0.5254539843594566,0.3084063346248741,10,0.0,0.3084063346248741,1876
8,Lawrence Taylor,Eliminated Week 7,7,2,20.0,True,7.0,lawrence taylor,609.3955179,0.46153846153842604,0.4022237596911911,0.46614516465949646,0.5338548353405035,0.42987302115049936,8,1.4142135623730951,0.3874466142793065,1672
8,Lawrence Taylor,Eliminated Week 7,7,3,20.0,True,7.0,lawrence taylor,637.2887532,0.5882352941176126,0.39407095053985775,0.425782778190133,0.574217221809867,0.47674278417385774,8,1.1547005383792515,0.4421017680224802,1547
8,Lawrence Taylor,Eliminated Week 7,7,4,19.0,True,7.0,lawrence taylor,658.8779875,0.3888888888888673,0.3841294187259573,0.44741592612947795,0.5525840738705221,0.38625888147678133,8,0.9999999999999998,0.35625888147678136,1757
8,Lawrence Taylor,Eliminated Week 7,7,5,20.0,True,7.0,lawrence taylor,738.5601772,0.18181818181816528,0.38830877406229064,0.4940867480399012,0.5059132519600988,0.2862845088395575,7,0.49999999999999967,0.2712845088395575,1958
8,Lawrence Taylor,Eliminated Week 7,7,6,22.0,True,7.0,lawrence taylor,684.2304282,0.4999999999999583,0.2144991749404929,0.4829351138589596,0.5170648861410404,0.35237754839741275,6,0.9574271077563381,0.3236547351647226,1832
8,Lawrence Taylor,Eliminated Week 7,7,7,21.0,True,7.0,lawrence taylor,665.4108262,0.0,0.0,0.4004351345665301,0.59956486543347,0.0,7,0.816496580927726,-0.02449489742783178,2690
8,Lil' Kim,Eliminated Week 9,5,1,21.0,True,9.0,lil kim,1194.397152,0.7272727272726611,0.802522949857218,0.47454601564054344,0.5254539843594566,0.7668132565536525,4,0.0,0.7668132565536525,720
8,Lil' Kim,Eliminated Week 9,5,2,23.0,True,9.0,lil kim,1252.519475,0.692307692307639,0.8274072601632586,0.46614516465949646,0.5338548353405035,0.764431249859774,4,0.0,0.764431249859774,728
8,Lil' Kim,Eliminated Week 9,5,3,25.0,True,9.0,lil kim,1358.385632,0.8823529411764188,0.8406658825277906,0.425782778190133,0.574217221809867,0.8584155141737786,4,0.0,0.8584155141737786,480
8,Lil' Kim,Eliminated Week 9,5,4,27.0,True,9.0,lil kim,1445.449473,0.8333333333332871,0.8434018875612634,0.44741592612947795,0.5525840738705221,0.8388970560465685,3,0.5,0.8238970560465685,572
8,Lil' Kim,Eliminated Week 9,5,5,26.0,True,9.0,lil kim,1593.757855,0.7272727272726611,0.8385510351183502,0.4940867480399012,0.5059132519600988,0.7835698978674907,3,0.5773502691896257,0.7662493897918019,724
8,Lil' Kim,Eliminated Week 9,5,6,28.0,True,9.0,lil kim,1591.719191,0.9999999999999166,0.765099441821318,0.4829351138589596,0.5170648861410404,0.8785411696308327,3,0.5,0.8635411696308327,466
8,Lil' Kim,Eliminated Week 9,5,7,26.0,True,9.0,lil kim,1592.744046,0.6249999999999218,0.6121456182479784,0.4004351345665301,0.59956486543347,0.6172929643345875,4,0.5,0.6022929643345875,1108
8,Lil' Kim,Eliminated Week 9,5,8,28.0,True,9.0,lil kim,1849.901541,0.9999999999997999,0.659679649325223,0.44506805311342246,0.5549319468865777,0.8111453652348343,3,0.5,0.7961453652348343,640
8,Lil' Kim,Eliminated Week 9,5,9,26.0,True,9.0,lil kim,1.0,0.5454545454544463,0.0,0.45302271381027326,0.5469772861897267,0.2471032984419223,4,0.5773502691896257,0.22978279036623353,2056
8,Melissa Rycroft,3rd Place,3,1,23.0,True,,melissa rycroft,1310.418233,0.9090909090908265,0.8892051415079206,0.47454601564054344,0.5254539843594566,0.8986418532823425,2,0.0,0.8986418532823425,357
8,Melissa Rycroft,3rd Place,3,2,26.0,True,,melissa rycroft,1354.4324,0.9230769230768521,0.894784153398958,0.46614516465949646,0.5338548353405035,0.907972691179133,2,0.0,0.907972691179133,332
8,Melissa Rycroft,3rd Place,3,3,27.0,True,,melissa rycroft,1416.220918,0.9999999999999413,0.8764848499606485,0.425782778190133,0.574217221809867,0.9290754736929497,2,0.0,0.9290754736929497,282
8,Melissa Rycroft,3rd Place,3,4,29.0,True,,melissa rycroft,1465.455035,0.944444444444392,0.8550829668014259,0.44741592612947795,0.5525840738705221,0.8950647150813522,2,0.0,0.8950647150813522,369
8,Melissa Rycroft,3rd Place,3,5,25.0,True,,melissa rycroft,1571.234378,0.6363636363635785,0.8266929332144582,0.4940867480399012,0.5059132519600988,0.7326537498766861,4,1.0,0.702653749876686,872
8,Melissa Rycroft,3rd Place,3,6,27.0,True,,melissa rycroft,1538.061968,0.9166666666665902,0.7325440179803343,0.4829351138589596,0.5170648861410404,0.8214633102876445,4,1.1547005383792515,0.786822294136267,667
8,Melissa Rycroft,3rd Place,3,7,29.0,True,,melissa rycroft,1536.165146,0.999999999999875,0.5747970956448949,0.4004351345665301,0.59956486543347,0.7450632778683608,3,0.9574271077563381,0.7163404646356707,837
8,Melissa Rycroft,3rd Place,3,8,23.0,True,,melissa rycroft,1831.826214,0.0,0.6532304549725861,0.44506805311342246,0.5549319468865777,0.36249844814354215,5,0.8164965809277261,0.33800355071571037,1806
8,Melissa Rycroft,3rd Place,3,9,28.5,True,,melissa rycroft,2194.136209,0.9999999999998181,0.625878581781259,0.45302271381027326,0.5469772861897267,0.7953640819571789,3,0.9574271077563382,0.7666412687244888,722
8,Melissa Rycroft,3rd Place,3,10,27.5,True,,melissa rycroft,2116.300275,0.5833333333332361,0.4090170623610778,0.45302271381027326,0.5469772861897267,0.48798629249817194,3,1.0,0.4579862924981719,1497
8,Melissa Rycroft,3rd Place,3,11,28.5,True,,melissa rycroft,2343.893155,0.0,0.0,0.45302271381027326,0.5469772861897267,0.0,3,1.0,-0.03,2722
8,Shawn Johnson,1st Place,1,1,23.0,True,,shawn johnson,1243.959556,0.9090909090908265,0.8395522359590907,0.47454601564054344,0.5254539843594566,0.872551536226686,3,0.0,0.872551536226686,441
8,Shawn Johnson,1st Place,1,2,24.0,True,,shawn johnson,1299.023414,0.7692307692307101,0.8581520448217548,0.46614516465949646,0.5338548353405035,0.8167018221696347,3,0.0,0.8167018221696347,591
8,Shawn Johnson,1st Place,1,3,27.0,True,,shawn johnson,1408.692399,0.9999999999999413,0.8718222331478147,0.425782778190133,0.574217221809867,0.9263981188203203,3,0.0,0.9263981188203203,289
8,Shawn Johnson,1st Place,1,4,25.0,True,,shawn johnson,1521.912342,0.7222222222221821,0.8880479130875227,0.44741592612947795,0.5525840738705221,0.8138548580329459,4,0.5,0.7988548580329459,631
8,Shawn Johnson,1st Place,1,5,26.0,True,,shawn johnson,1751.027537,0.7272727272726611,0.9213499704491909,0.4940867480399012,0.5059132519600988,0.8254589764995501,2,0.816496580927726,0.8009640790717184,623
8,Shawn Johnson,1st Place,1,6,26.0,True,,shawn johnson,1912.235796,0.8333333333332639,0.9595663437675511,0.4829351138589596,0.5170648861410404,0.8986039905007094,2,0.9574271077563381,0.8698811772680193,450
8,Shawn Johnson,1st Place,1,7,28.0,True,,shawn johnson,2180.300735,0.8749999999998906,0.9999999999999994,0.4004351345665301,0.59956486543347,0.9499456081791398,1,1.2583057392117916,0.912196436002786,321
8,Shawn Johnson,1st Place,1,8,26.0,True,,shawn johnson,2803.726358,0.59999999999988,0.9999999999999997,0.44506805311342246,0.5549319468865777,0.8219727787545774,2,0.4999999999999998,0.8069727787545774,613
8,Shawn Johnson,1st Place,1,9,28.0,True,,shawn johnson,3505.092124,0.9090909090907437,0.9999999999999998,0.45302271381027326,0.5469772861897267,0.9588161169262638,1,0.5773502691896256,0.941495608850575,252
8,Shawn Johnson,1st Place,1,10,28.0,True,,shawn johnson,3729.329208,0.6666666666665555,0.9999999999999997,0.45302271381027326,0.5469772861897267,0.8489924287298583,2,0.5773502691896256,0.8316719206541695,550
8,Shawn Johnson,1st Place,1,11,30.0,True,,shawn johnson,4178.937211,0.9999999999993333,0.9999999999999996,0.45302271381027326,0.5469772861897267,0.9999999999996978,1,0.5773502691896256,0.982679491924009,155
8,Steve Wozniak,Eliminated Week 4,10,1,13.0,True,4.0,steve wozniak,120.2482594,0.0,0.0,0.47454601564054344,0.5254539843594566,0.0,13,0.0,0.0,2579
8,Steve Wozniak,Eliminated Week 4,10,2,17.0,True,4.0,steve wozniak,151.0634115,0.23076923076921302,0.09921024693600283,0.46614516465949646,0.5338548353405035,0.16053583111737063,11,1.4142135623730951,0.11810942424617778,2332
8,Steve Wozniak,Eliminated Week 4,10,3,10.0,True,4.0,steve wozniak,170.8989464,0.0,0.10522304373109631,0.425782778190133,0.574217221809867,0.06042088384164827,12,1.0,0.030420883841648268,2547
8,Steve Wozniak,Eliminated Week 4,10,4,12.0,True,4.0,steve wozniak,189.902064,0.0,0.11029832494654426,0.44741592612947795,0.5525840738705221,0.060949097740056066,11,0.9574271077563381,0.03222628450736592,2542
8,Steve-O,Eliminated Week 6,8,1,17.0,True,6.0,steve o,239.2016288,0.36363636363633056,0.08887297614325478,0.47454601564054344,0.5254539843594566,0.2192608469219926,12,0.0,0.2192608469219926,2076
8,Steve-O,Eliminated Week 6,8,2,14.0,True,6.0,steve o,265.0903902,0.0,0.17459600953539126,0.46614516465949646,0.5338548353405035,0.09320892392162528,13,0.7071067811865476,0.07199572048602884,2442
8,Steve-O,Eliminated Week 6,8,3,15.0,True,6.0,steve o,281.0201441,0.2941176470588063,0.17342409998736866,0.425782778190133,0.574217221809867,0.22481333376906698,10,1.5275252316519465,0.17898757681950858,2194
8,Steve-O,Eliminated Week 6,8,4,15.0,True,6.0,steve o,298.9488217,0.16666666666665741,0.1739698087857133,0.44741592612947795,0.5525840738705221,0.17070226669086072,9,1.8257418583505534,0.11593001094034412,2335
8,Steve-O,Eliminated Week 6,8,5,18.0,True,6.0,steve o,379.9686984,0.0,0.19951845996124365,0.4940867480399012,0.5059132519600988,0.10093903290506355,9,1.8929694486000908,0.04414994944706083,2513
8,Steve-O,Eliminated Week 6,8,6,16.0,True,6.0,steve o,330.6970164,0.0,0.0,0.4829351138589596,0.5170648861410404,0.0,8,0.8164965809277254,-0.02449489742783176,2687
8,Ty Murray,Eliminated Week 10,4,1,14.0,True,10.0,ty murray,672.949279,0.09090909090908264,0.4129364706273162,0.47454601564054344,0.5254539843594566,0.26011966065486414,11,0.0,0.26011966065486414,1981
8,Ty Murray,Eliminated Week 10,4,2,20.0,True,10.0,ty murray,713.9107572,0.46153846153842604,0.4713211005811684,0.46614516465949646,0.5338548353405035,0.46676097069378486,7,2.8284271247461903,0.3819081569513991,1692
8,Ty Murray,Eliminated Week 10,4,3,23.0,True,10.0,ty murray,759.192811,0.7647058823528963,0.46956945289482876,0.425782778190133,0.574217221809867,0.5952334617746009,7,2.3094010767585034,0.5259514294718458,1310
8,Ty Murray,Eliminated Week 10,4,4,25.0,True,10.0,ty murray,785.5094982,0.7222222222221821,0.45806849180914183,0.44741592612947795,0.5525840738705221,0.5762550777424487,6,2.217355782608345,0.5097344042641982,1357
8,Ty Murray,Eliminated Week 10,4,5,21.0,True,10.0,ty murray,852.9812579,0.27272727272724795,0.44854888862781905,0.4940867480399012,0.5059132519600988,0.36167775819238535,6,0.5773502691896266,0.34435725011669654,1788
8,Ty Murray,Eliminated Week 10,4,6,18.0,True,10.0,ty murray,767.4842908,0.16666666666665278,0.26501175520097386,0.4829351138589596,0.5170648861410404,0.21751745867218203,7,0.5773502691896266,0.20019695059649323,2129
8,Ty Murray,Eliminated Week 10,4,7,24.0,True,10.0,ty murray,707.4208375,0.37499999999995315,0.027731395566082836,0.4004351345665301,0.59956486543347,0.16678994591329083,6,0.5000000000000009,0.1517899459132908,2256
8,Ty Murray,Eliminated Week 10,4,8,26.0,True,10.0,ty murray,935.4879756,0.59999999999988,0.33342105372956987,0.44506805311342246,0.5549319468865777,0.4520668263471245,4,1.258305739211792,0.4143176541707707,1614
